symbol,tf,macd,adx_thr,vol_lb,tgt_vol,IS_Sharpe,IS_MaxDD,IS_Trades,OOS_Sharpe,OOS_MaxDD,OOS_Trades
BTC-USD,4h,8/24/9,10,20,0.03,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,10,20,0.05,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,10,30,0.015,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,10,30,0.02,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,10,30,0.03,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,10,30,0.05,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,10,40,0.015,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/24/9,10,40,0.02,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/24/9,10,40,0.03,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/24/9,10,40,0.05,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/24/9,15,20,0.015,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,15,20,0.02,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,15,20,0.03,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,15,20,0.05,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,15,30,0.015,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,15,30,0.02,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,15,30,0.03,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,15,30,0.05,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,15,40,0.015,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/24/9,15,40,0.02,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/24/9,15,40,0.03,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/24/9,15,40,0.05,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/24/9,20,20,0.015,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,20,20,0.02,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,20,20,0.03,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,20,20,0.05,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,20,30,0.015,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,20,30,0.02,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,20,30,0.03,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,20,30,0.05,0.0,-0.22824220640000892,3,,-0.0,0
BTC-USD,4h,8/24/9,20,40,0.015,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/24/9,20,40,0.02,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/24/9,20,40,0.03,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/24/9,20,40,0.05,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/24/9,25,20,0.015,0.9787909770684308,-0.16572553088001207,1,,-0.0,0
BTC-USD,4h,8/24/9,25,20,0.02,0.9787909770684308,-0.16572553088001207,1,,-0.0,0
BTC-USD,4h,8/24/9,25,20,0.03,0.9787909770684308,-0.16572553088001207,1,,-0.0,0
BTC-USD,4h,8/24/9,25,20,0.05,0.9787909770684308,-0.16572553088001207,1,,-0.0,0
BTC-USD,4h,8/24/9,25,30,0.015,0.9787909770684308,-0.16572553088001207,1,,-0.0,0
BTC-USD,4h,8/24/9,25,30,0.02,0.9787909770684308,-0.16572553088001207,1,,-0.0,0
BTC-USD,4h,8/24/9,25,30,0.03,0.9787909770684308,-0.16572553088001207,1,,-0.0,0
BTC-USD,4h,8/24/9,25,30,0.05,0.9787909770684308,-0.16572553088001207,1,,-0.0,0
BTC-USD,4h,8/24/9,25,40,0.015,,-0.0,0,,-0.0,0
BTC-USD,4h,8/24/9,25,40,0.02,,-0.0,0,,-0.0,0
BTC-USD,4h,8/24/9,25,40,0.03,,-0.0,0,,-0.0,0
BTC-USD,4h,8/24/9,25,40,0.05,,-0.0,0,,-0.0,0
BTC-USD,4h,8/26/5,10,20,0.015,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,10,20,0.02,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,10,20,0.03,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,10,20,0.05,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,10,30,0.015,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,10,30,0.02,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,10,30,0.03,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,10,30,0.05,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,10,40,0.015,3.1965308092725357,-0.06386821151997957,2,,-0.0,0
BTC-USD,4h,8/26/5,10,40,0.02,3.1965308092725357,-0.06386821151997957,2,,-0.0,0
BTC-USD,4h,8/26/5,10,40,0.03,3.1965308092725357,-0.06386821151997957,2,,-0.0,0
BTC-USD,4h,8/26/5,10,40,0.05,3.1965308092725357,-0.06386821151997957,2,,-0.0,0
BTC-USD,4h,8/26/5,15,20,0.015,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,15,20,0.02,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,15,20,0.03,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,15,20,0.05,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,15,30,0.015,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,15,30,0.02,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,15,30,0.03,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,15,30,0.05,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,15,40,0.015,3.1965308092725357,-0.06386821151997957,2,,-0.0,0
BTC-USD,4h,8/26/5,15,40,0.02,3.1965308092725357,-0.06386821151997957,2,,-0.0,0
BTC-USD,4h,8/26/5,15,40,0.03,3.1965308092725357,-0.06386821151997957,2,,-0.0,0
BTC-USD,4h,8/26/5,15,40,0.05,3.1965308092725357,-0.06386821151997957,2,,-0.0,0
BTC-USD,4h,8/26/5,20,20,0.015,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,20,20,0.02,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,20,20,0.03,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,20,20,0.05,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,20,30,0.015,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,20,30,0.02,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,20,30,0.03,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,20,30,0.05,0.0,-0.21714305718971705,3,,-0.0,0
BTC-USD,4h,8/26/5,20,40,0.015,3.1965308092725357,-0.06386821151997957,2,,-0.0,0
BTC-USD,4h,8/26/5,20,40,0.02,3.1965308092725357,-0.06386821151997957,2,,-0.0,0
BTC-USD,4h,8/26/5,20,40,0.03,3.1965308092725357,-0.06386821151997957,2,,-0.0,0
BTC-USD,4h,8/26/5,20,40,0.05,3.1965308092725357,-0.06386821151997957,2,,-0.0,0
BTC-USD,4h,8/26/5,25,20,0.015,1.5527700902301778,-0.1546096035036748,1,,-0.0,0
BTC-USD,4h,8/26/5,25,20,0.02,1.5527700902301778,-0.1546096035036748,1,,-0.0,0
BTC-USD,4h,8/26/5,25,20,0.03,1.5527700902301778,-0.1546096035036748,1,,-0.0,0
BTC-USD,4h,8/26/5,25,20,0.05,1.5527700902301778,-0.1546096035036748,1,,-0.0,0
BTC-USD,4h,8/26/5,25,30,0.015,1.5527700902301778,-0.1546096035036748,1,,-0.0,0
BTC-USD,4h,8/26/5,25,30,0.02,1.5527700902301778,-0.1546096035036748,1,,-0.0,0
BTC-USD,4h,8/26/5,25,30,0.03,1.5527700902301778,-0.1546096035036748,1,,-0.0,0
BTC-USD,4h,8/26/5,25,30,0.05,1.5527700902301778,-0.1546096035036748,1,,-0.0,0
BTC-USD,4h,8/26/5,25,40,0.015,,-0.0,0,,-0.0,0
BTC-USD,4h,8/26/5,25,40,0.02,,-0.0,0,,-0.0,0
BTC-USD,4h,8/26/5,25,40,0.03,,-0.0,0,,-0.0,0
BTC-USD,4h,8/26/5,25,40,0.05,,-0.0,0,,-0.0,0
BTC-USD,4h,8/26/9,10,20,0.015,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,10,20,0.02,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,10,20,0.03,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,10,20,0.05,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,10,30,0.015,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,10,30,0.02,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,10,30,0.03,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,10,30,0.05,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,10,40,0.015,5.843023918272553,-0.0,1,,-0.0,0
BTC-USD,4h,8/26/9,10,40,0.02,5.843023918272553,-0.0,1,,-0.0,0
BTC-USD,4h,8/26/9,10,40,0.03,5.843023918272553,-0.0,1,,-0.0,0
BTC-USD,4h,8/26/9,10,40,0.05,5.843023918272553,-0.0,1,,-0.0,0
BTC-USD,4h,8/26/9,15,20,0.015,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,15,20,0.02,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,15,20,0.03,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,15,20,0.05,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,15,30,0.015,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,15,30,0.02,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,15,30,0.03,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,15,30,0.05,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,15,40,0.015,5.843023918272553,-0.0,1,,-0.0,0
BTC-USD,4h,8/26/9,15,40,0.02,5.843023918272553,-0.0,1,,-0.0,0
BTC-USD,4h,8/26/9,15,40,0.03,5.843023918272553,-0.0,1,,-0.0,0
BTC-USD,4h,8/26/9,15,40,0.05,5.843023918272553,-0.0,1,,-0.0,0
BTC-USD,4h,8/26/9,20,20,0.015,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,20,20,0.02,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,20,20,0.03,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,20,20,0.05,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,20,30,0.015,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,20,30,0.02,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,20,30,0.03,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,20,30,0.05,3.2847275414995534,-0.07391673087999706,3,,-0.0,0
BTC-USD,4h,8/26/9,20,40,0.015,5.843023918272553,-0.0,1,,-0.0,0
BTC-USD,4h,8/26/9,20,40,0.02,5.843023918272553,-0.0,1,,-0.0,0
BTC-USD,4h,8/26/9,20,40,0.03,5.843023918272553,-0.0,1,,-0.0,0
BTC-USD,4h,8/26/9,20,40,0.05,5.843023918272553,-0.0,1,,-0.0,0
BTC-USD,4h,8/26/9,25,20,0.015,0.0,-0.19726756420115343,2,,-0.0,0
BTC-USD,4h,8/26/9,25,20,0.02,0.0,-0.19726756420115343,2,,-0.0,0
BTC-USD,4h,8/26/9,25,20,0.03,0.0,-0.19726756420115343,2,,-0.0,0
BTC-USD,4h,8/26/9,25,20,0.05,0.0,-0.19726756420115343,2,,-0.0,0
BTC-USD,4h,8/26/9,25,30,0.015,0.0,-0.19726756420115343,2,,-0.0,0
BTC-USD,4h,8/26/9,25,30,0.02,0.0,-0.19726756420115343,2,,-0.0,0
BTC-USD,4h,8/26/9,25,30,0.03,0.0,-0.19726756420115343,2,,-0.0,0
BTC-USD,4h,8/26/9,25,30,0.05,0.0,-0.19726756420115343,2,,-0.0,0
BTC-USD,4h,8/26/9,25,40,0.015,,-0.0,0,,-0.0,0
BTC-USD,4h,8/26/9,25,40,0.02,,-0.0,0,,-0.0,0
BTC-USD,4h,8/26/9,25,40,0.03,,-0.0,0,,-0.0,0
BTC-USD,4h,8/26/9,25,40,0.05,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/5,10,20,0.015,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,10,20,0.02,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,10,20,0.03,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,10,20,0.05,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,10,30,0.015,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,10,30,0.02,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,10,30,0.03,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,10,30,0.05,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,10,40,0.015,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,10,40,0.02,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,10,40,0.03,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,10,40,0.05,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,15,20,0.015,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,15,20,0.02,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,15,20,0.03,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,15,20,0.05,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,15,30,0.015,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,15,30,0.02,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,15,30,0.03,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,15,30,0.05,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,15,40,0.015,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,15,40,0.02,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,15,40,0.03,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,15,40,0.05,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,20,20,0.015,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,20,20,0.02,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,20,20,0.03,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,20,20,0.05,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,20,30,0.015,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,20,30,0.02,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,20,30,0.03,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,20,30,0.05,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,20,40,0.015,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,20,40,0.02,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,20,40,0.03,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,20,40,0.05,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,8/35/5,25,20,0.015,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/5,25,20,0.02,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/5,25,20,0.03,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/5,25,20,0.05,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/5,25,30,0.015,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/5,25,30,0.02,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/5,25,30,0.03,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/5,25,30,0.05,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/5,25,40,0.015,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/5,25,40,0.02,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/5,25,40,0.03,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/5,25,40,0.05,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,10,20,0.015,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,10,20,0.02,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,10,20,0.03,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,10,20,0.05,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,10,30,0.015,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,10,30,0.02,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,10,30,0.03,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,10,30,0.05,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,10,40,0.015,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,10,40,0.02,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,10,40,0.03,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,10,40,0.05,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,15,20,0.015,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,15,20,0.02,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,15,20,0.03,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,15,20,0.05,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,15,30,0.015,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,15,30,0.02,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,15,30,0.03,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,15,30,0.05,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,15,40,0.015,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,15,40,0.02,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,15,40,0.03,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,15,40,0.05,5.893514133305623,-0.0,1,,-0.0,0
BTC-USD,4h,8/35/9,20,20,0.015,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,20,20,0.02,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,20,20,0.03,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,20,20,0.05,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,20,30,0.015,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,20,30,0.02,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,20,30,0.03,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,20,30,0.05,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,20,40,0.015,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,20,40,0.02,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,20,40,0.03,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,20,40,0.05,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,25,20,0.015,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,25,20,0.02,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,25,20,0.03,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,25,20,0.05,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,25,30,0.015,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,25,30,0.02,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,25,30,0.03,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,25,30,0.05,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,25,40,0.015,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,25,40,0.02,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,25,40,0.03,,-0.0,0,,-0.0,0
BTC-USD,4h,8/35/9,25,40,0.05,,-0.0,0,,-0.0,0
BTC-USD,4h,12/24/5,10,20,0.015,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,10,20,0.02,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,10,20,0.03,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,10,20,0.05,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,10,30,0.015,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,10,30,0.02,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,10,30,0.03,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,10,30,0.05,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,10,40,0.015,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,12/24/5,10,40,0.02,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,12/24/5,10,40,0.03,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,12/24/5,10,40,0.05,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,12/24/5,15,20,0.015,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,15,20,0.02,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,15,20,0.03,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,15,20,0.05,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,15,30,0.015,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,15,30,0.02,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,15,30,0.03,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,15,30,0.05,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,15,40,0.015,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,12/24/5,15,40,0.02,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,12/24/5,15,40,0.03,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,12/24/5,15,40,0.05,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,12/24/5,20,20,0.015,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,20,20,0.02,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,20,20,0.03,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,20,20,0.05,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,20,30,0.015,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,20,30,0.02,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,20,30,0.03,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,20,30,0.05,0.0,-0.3486560299880259,4,,-0.0,0
BTC-USD,4h,12/24/5,20,40,0.015,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,12/24/5,20,40,0.02,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,12/24/5,20,40,0.03,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,12/24/5,20,40,0.05,2.96362590150092,-0.0638478755200067,2,,-0.0,0
BTC-USD,4h,12/24/5,25,20,0.015,0.02726315347591176,-0.2861957811561622,2,,-0.0,0
BTC-USD,4h,12/24/5,25,20,0.02,0.02726315347591176,-0.2861957811561622,2,,-0.0,0
BTC-USD,4h,12/24/5,25,20,0.03,0.02726315347591176,-0.2861957811561622,2,,-0.0,0
BTC-USD,4h,12/24/5,25,20,0.05,0.02726315347591176,-0.2861957811561622,2,,-0.0,0
BTC-USD,4h,12/24/5,25,30,0.015,0.02726315347591176,-0.2861957811561622,2,,-0.0,0
BTC-USD,4h,12/24/5,25,30,0.02,0.02726315347591176,-0.2861957811561622,2,,-0.0,0
BTC-USD,4h,12/24/5,25,30,0.03,0.02726315347591176,-0.2861957811561622,2,,-0.0,0
BTC-USD,4h,12/24/5,25,30,0.05,0.02726315347591176,-0.2861957811561622,2,,-0.0,0
BTC-USD,4h,12/24/5,25,40,0.015,,-0.0,0,,-0.0,0
BTC-USD,4h,12/24/5,25,40,0.02,,-0.0,0,,-0.0,0
BTC-USD,4h,12/24/5,25,40,0.03,,-0.0,0,,-0.0,0
BTC-USD,4h,12/24/5,25,40,0.05,,-0.0,0,,-0.0,0
BTC-USD,4h,12/24/9,10,20,0.015,0.0,-0.20985971648392887,4,,-0.0,0
BTC-USD,4h,12/24/9,10,20,0.02,0.0,-0.20985971648392887,4,,-0.0,0
